datetime,gazeX,gazeY,blink
20210601T125959.8664961,-0,0.01,0
20210601T125959.9784037,0.032,-0,0
20210601T130000.0745886,0.032,-0,0
20210601T130000.1065413,-0.001,0.005,0
20210601T130000.2345652,-0.001,0.005,0
20210601T130000.2984517,0.01,0.006,1
20210601T130000.3304916,0.01,0.006,1
20210601T130000.4103514,-0.007,-0.026,0
20210601T130000.5064410,-0.007,-0.026,0
20210601T130000.5384395,0.02,0.01,0
20210601T130000.6345168,0.02,0.01,0
20210601T130000.6985217,-0.024,0.012,0
20210601T130000.8103494,-0.024,0.012,0
20210601T130000.8423478,-0.003,-0.017,1
20210601T130000.9064592,-0.003,-0.017,1
20210601T130000.9704604,-0.003,0.002,0
20210601T130001.0024759,-0.003,0.002,0
20210601T130001.0987108,0.005,0.017,0
20210601T130001.1306180,0.005,0.017,0
20210601T130001.2423384,-0.029,0.005,0
20210601T130001.2743292,-0.029,0.005,0
20210601T130001.3064771,-0.004,-0.008,0
20210601T130001.3384685,0.001,-0.007,0
20210601T130001.4665049,0.001,-0.007,0
20210601T130001.5304584,-0.035,0.04,0
20210601T130001.6423663,-0.035,0.04,0
20210601T130001.6743664,-0.007,0.013,0
20210601T130001.7385003,-0.007,0.013,0
20210601T130001.8345464,-0.017,-0.025,0
20210601T130001.8666049,-0.017,-0.025,0
20210601T130001.9306632,-0.013,0.017,1
20210601T130002.0266460,-0.013,0.017,1
20210601T130002.0743718,-0.014,-0.008,0
20210601T130002.1063721,-0.014,-0.008,0
20210601T130002.2346053,0.006,-0.01,0
20210601T130002.3306157,0.006,-0.01,0
20210601T130002.3625495,0.003,0.022,0
20210601T130002.4266835,0.003,0.022,0
20210601T130002.5063651,-0.02,0.029,0
20210601T130002.5383940,-0.02,0.029,0
20210601T130002.5705590,-0.025,0.011,0
20210601T130002.6025620,-0.025,0.011,0
20210601T130002.7306401,-0.037,-0.001,0
20210601T130002.7625687,-0.037,-0.001,0
20210601T130002.8585808,-0.018,0.015,1
20210601T130002.9384080,-0.018,0.015,1
20210601T130003.0025420,-0.018,0.021,0
20210601T130003.0665332,-0.018,0.021,0
20210601T130003.1625617,-0.035,0.017,0
20210601T130003.2265203,-0.035,0.017,0
20210601T130003.2585149,-0.009,0.037,0
20210601T130003.3383146,-0.009,0.037,0
20210601T130003.4023925,-0.019,0.034,0
20210601T130003.4665142,-0.019,0.034,0
20210601T130003.5625113,-0.009,0.023,0
20210601T130003.5944779,-0.009,0.023,0
20210601T130003.6905517,-0.036,0.024,1
20210601T130003.7229549,-0.036,0.024,1
20210601T130003.7703467,-0.044,0.03,1
20210601T130003.8344640,-0.044,0.03,1
20210601T130003.8669757,-0.027,0.026,1
20210601T130003.9625500,-0.027,0.026,1
20210601T130004.0584975,-0.001,0.041,1
20210601T130004.0904885,-0.001,0.041,1
20210601T130004.2023530,0.023,0.028,1
20210601T130004.2664837,0.023,0.028,1
20210601T130004.3624992,0.034,0.028,1
20210601T130004.4265228,0.034,0.028,1
20210601T130004.4904866,0.006,0.024,0
20210601T130004.5544539,0.006,0.024,0
20210601T130004.6023410,0.008,0.033,0
20210601T130004.6663708,0.008,0.033,0
20210601T130004.7305335,0.031,0.027,0
20210601T130004.8265232,0.031,0.027,0
20210601T130004.8585116,0.002,0.045,0
20210601T130004.9226203,0.002,0.045,0
20210601T130004.9865144,-0,0.028,0
20210601T130005.0343460,-0,0.028,0
20210601T130005.0984977,-0.016,0.06,0
20210601T130005.1624854,-0.016,0.06,0
20210601T130005.2264855,-0.021,0.029,1
20210601T130005.2904843,-0.021,0.029,1
20210601T130005.3225355,-0.006,0.011,0
20210601T130005.4344230,-0.004,0.03,0
20210601T130005.4664205,-0.004,0.03,0
20210601T130005.5305115,-0.012,-0.001,0
20210601T130005.5625817,-0.012,-0.001,0
20210601T130005.6265729,-0.024,0.012,0
20210601T130005.6905995,-0.024,0.012,0
20210601T130005.8185809,-0.012,0.005,0
20210601T130005.8983989,-0.012,0.005,0
20210601T130005.9625489,-0.025,0.02,0
20210601T130006.0265626,-0.025,0.02,0
20210601T130006.0906478,-0.022,-0.019,0
20210601T130006.1226026,-0.022,-0.019,0
20210601T130006.1546302,-0.042,-0.013,0
20210601T130006.2186463,-0.042,-0.013,0
20210601T130006.3303918,-0.01,0.014,0
20210601T130006.3945212,-0.01,0.014,0
20210601T130006.4585307,0.05,0.008,0
20210601T130006.5225548,0.05,0.008,0
20210601T130006.5865797,0.025,0.015,0
20210601T130006.6505246,0.025,0.015,0
20210601T130006.7303881,-0.004,0.022,0
20210601T130006.7945925,-0.004,0.022,0
20210601T130006.8265221,0.028,-0.002,0
20210601T130006.9227013,0.028,-0.002,0
20210601T130007.0185302,-0.013,0.024,0
20210601T130007.1303746,-0.013,0.024,0
20210601T130007.2265679,-0.003,0.031,1
20210601T130007.2906037,-0.003,0.031,1
20210601T130007.3546418,0.009,0.038,1
20210601T130007.3866462,0.009,0.038,1
20210601T130007.4186091,-0.004,0.037,0
20210601T130007.5146049,-0.004,0.037,0
20210601T130007.5944251,-0.031,0.044,0
20210601T130007.6264017,-0.031,0.044,0
20210601T130007.6905913,0.005,0.054,0
20210601T130007.7225774,0.005,0.054,0
20210601T130007.7867218,-0.041,0.043,1
20210601T130007.8185973,-0.041,0.043,1
20210601T130007.8826101,-0.013,0.019,0
20210601T130007.9944132,-0.013,0.019,0
20210601T130008.0584213,-0.013,0.037,1
20210601T130008.0906385,-0.013,0.037,1
20210601T130008.1865982,-0.041,0.039,0
20210601T130008.2506240,-0.041,0.039,0
20210601T130008.2826079,0.001,0.031,1
20210601T130008.4264284,0.001,0.031,1
20210601T130008.4906966,0.024,0.05,1
20210601T130008.5866307,0.024,0.05,1
20210601T130008.6886891,0.014,0.065,1
20210601T130008.7145640,0.014,0.065,1
20210601T130008.7466783,0.045,0.049,0
20210601T130008.9225627,0.045,0.049,0
20210601T130008.9546242,0.017,0.048,0
20210601T130008.9866058,0.017,0.048,0
20210601T130009.0506516,0.027,0.061,1
20210601T130009.1465166,0.027,0.061,1
20210601T130009.2106024,0.02,0.04,0
20210601T130009.2903929,0.02,0.04,0
20210601T130009.3223783,0.029,0.036,0
20210601T130009.3865523,0.029,0.036,0
20210601T130009.4511002,0.017,0.064,0
20210601T130009.4826249,0.017,0.064,0
20210601T130009.5148121,0.004,0.029,0
20210601T130009.5786214,0.004,0.029,0
20210601T130009.6426241,0.009,0.048,0
20210601T130009.6904365,0.009,0.048,0
20210601T130009.7224386,0.012,0.041,0
20210601T130009.7544357,0.012,0.041,0
20210601T130009.7865782,0.01,0.045,0
20210601T130009.9145563,-0.007,0.046,0
20210601T130009.9785247,-0.007,0.046,0
20210601T130010.0745097,-0.004,0.035,0
20210601T130010.1223882,-0.004,0.035,0
20210601T130010.1865016,-0.023,0.049,0
20210601T130010.2506424,-0.023,0.049,0
20210601T130010.3465216,-0.024,0.045,0
20210601T130010.4426242,-0.024,0.045,0
20210601T130010.5223880,-0.015,0.036,1
20210601T130010.5543919,-0.015,0.036,1
20210601T130010.6189434,-0.026,0.05,0
20210601T130010.6825433,-0.026,0.05,0
20210601T130010.7465576,-0.033,0.048,0
20210601T130010.7785659,-0.033,0.048,0
20210601T130010.9065528,-0.033,0.037,0
20210601T130010.9544097,-0.033,0.037,0
20210601T130010.9863787,-0.019,0.052,0
20210601T130011.0825804,-0.019,0.052,0
20210601T130011.1469480,-0.048,0.033,0
20210601T130011.2105819,-0.048,0.033,0
20210601T130011.3065556,-0.048,0.041,0
20210601T130011.3385498,-0.048,0.041,0
20210601T130011.4184509,0.032,0.043,1
20210601T130011.4505284,0.032,0.043,1
20210601T130011.5786204,0.014,0.045,0
20210601T130011.6425807,0.014,0.045,0
20210601T130011.7066315,0.033,0.059,0
20210601T130011.7705425,0.033,0.059,0
20210601T130011.8184083,0.016,0.039,1
20210601T130011.8505252,0.016,0.039,1
20210601T130011.8826182,0.026,0.053,0
20210601T130011.9786096,0.026,0.053,0
20210601T130012.0746660,0.006,0.055,0
