datetime,gazeX,gazeY,blink
20210601T145441.9582918,0.109,0.413,0
20210601T145442.0223020,0.109,0.413,0
20210601T145442.1019609,0.111,0.406,0
20210601T145442.1660486,0.111,0.406,0
20210601T145442.2303102,0.121,0.425,0
20210601T145442.2940662,0.121,0.425,0
20210601T145442.3583136,0.119,0.417,0
20210601T145442.4542012,0.119,0.417,0
20210601T145442.5019058,0.083,0.417,0
20210601T145442.5660161,0.083,0.417,0
20210601T145442.6300153,0.086,0.416,0
20210601T145442.6940678,0.086,0.416,0
20210601T145442.7580503,0.076,0.416,0
20210601T145442.8220561,0.076,0.416,0
20210601T145442.9019794,0.07,0.436,0
20210601T145442.9339968,0.07,0.436,0
20210601T145442.9659567,0.077,0.433,0
20210601T145443.0620734,0.077,0.433,0
20210601T145443.1581502,0.066,0.435,0
20210601T145443.1901435,0.066,0.435,0
20210601T145443.3339273,0.062,0.42,0
20210601T145443.3659454,0.062,0.42,0
20210601T145443.4301176,0.039,0.423,0
20210601T145443.5260780,0.039,0.423,0
20210601T145443.5901380,0.032,0.433,0
20210601T145443.6541430,0.032,0.433,0
20210601T145443.6860414,0.035,0.425,0
20210601T145443.7979293,0.035,0.425,0
20210601T145443.8299340,0.032,0.436,0
20210601T145443.9261252,0.032,0.436,0
20210601T145443.9581014,0.011,0.43,0
20210601T145444.1180692,0.011,0.43,0
20210601T145444.1979120,0.021,0.444,1
20210601T145444.2622899,0.021,0.444,1
20210601T145444.3263685,0.009,0.437,0
20210601T145444.3901197,0.009,0.437,0
20210601T145444.4861281,0.003,0.434,0
20210601T145444.5979158,0.003,0.434,0
20210601T145444.6298901,0.005,0.428,0
20210601T145444.7260259,0.005,0.428,0
20210601T145444.7580356,0.015,0.437,0
20210601T145444.8860762,0.015,0.437,0
20210601T145444.9501168,0.01,0.439,0
20210601T145444.9822752,0.01,0.439,0
20210601T145445.0619431,0.022,0.433,0
20210601T145445.0939169,0.022,0.433,0
20210601T145445.1901024,0.017,0.438,0
20210601T145445.2541142,0.001,0.436,0
20210601T145445.3181265,0.001,0.436,0
20210601T145445.3502187,0.005,0.453,0
20210601T145445.4619864,0.005,0.453,0
20210601T145445.4939380,-0.002,0.441,0
